# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Aug 25 06:57:17 2024
#
# User preference: *
#
# CONSTRAINT:  where (hd_name like '%HD%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN hd_name:        HD ID
# COLUMN hip_name:       HIP ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN disc_year:      Discovery Year
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN sy_refname:     System Parameter Reference
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_gaiamag:     Gaia Magnitude
#
pl_name,hostname,pl_letter,hd_name,hip_name,default_flag,sy_snum,sy_pnum,sy_mnum,disc_year,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_bmasse,pl_bmassj,pl_bmassprov,pl_orbeccen,pl_insol,pl_eqt,st_refname,st_spectype,st_teff,st_rad,st_mass,st_logg,sy_refname,glat,glon,sy_dist,sy_vmag,sy_gaiamag
HD 3651 b,HD 3651,b,HD 3651,HIP 3093,1,1,1,0,2003,0,62.25000000,0.295000,,,,,72.46524,0.22800,Msini,0.645000,,,<a refstr=WITTENMYER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.484.5859W/abstract target=ref>Wittenmyer et al. 2019</a>,,5221.00,,0.80,4.45,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-41.53458,119.16987,11.1336000,5.8843700,5.6525500
HD 3651 b,HD 3651,b,HD 3651,HIP 3093,0,1,1,0,2003,0,62.19700000,0.280000,,,,,63.56000,0.20000,Msini,0.630000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5274.92,0.87,0.90,4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-41.53458,119.16987,11.1336000,5.8843700,5.6525500
HD 37124 b,HD 37124,b,HD 37124,HIP 26381,1,1,3,0,2002,0,154.37800000,0.533640,,,,,214.53525,0.67500,Msini,0.054000,,,<a refstr=WRIGHT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...93W/abstract target=ref>Wright et al. 2011</a>,G4 V,,,0.85,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 b,HD 37124,b,HD 37124,HIP 26381,0,1,3,0,2002,0,154.46000000,0.530000,,,,,193.87000,0.61000,Msini,0.055000,,,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,G4 IV-V,,,0.78,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 b,HD 37124,b,HD 37124,HIP 26381,0,1,3,0,2002,0,153.00000000,0.540000,,,,,273.32000,0.86000,Msini,0.100000,,,<a refstr=BUTLER_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...582..455B/abstract target=ref> Butler et al. 2003 </a>,G4 V,,,0.91,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 b,HD 37124,b,HD 37124,HIP 26381,0,1,3,0,2002,0,154.26000000,0.525300,,,,,206.58846,0.65000,Msini,0.050000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5698.64,0.95,0.81,4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 b,HD 37124,b,HD 37124,HIP 26381,0,1,3,0,2002,0,,0.519000,,,,,198.31800,0.62400,Msini,0.079000,,,<a refstr=GOZDZIEWSKI_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...645..688G/abstract target=ref> Gozdziewski et al. 2006</a>,,,,0.78,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 c,HD 37124,c,HD 37124,HIP 26381,0,1,3,0,2002,0,,1.610000,,,,,182.42700,0.57400,Msini,0.150000,,,<a refstr=GOZDZIEWSKI_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...645..688G/abstract target=ref> Gozdziewski et al. 2006</a>,,,,0.78,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 c,HD 37124,c,HD 37124,HIP 26381,0,1,3,0,2002,0,887.70000000,1.687000,,,,,205.63498,0.64700,Msini,0.126000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5698.64,0.95,0.81,4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 c,HD 37124,c,HD 37124,HIP 26381,0,1,3,0,2002,0,1942.00000000,2.950000,,,,,320.99000,1.01000,Msini,0.400000,,,<a refstr=BUTLER_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...582..455B/abstract target=ref> Butler et al. 2003 </a>,G4 V,,,0.91,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 c,HD 37124,c,HD 37124,HIP 26381,0,1,3,0,2002,0,843.60000000,1.640000,,,,,190.69000,0.60000,Msini,0.140000,,,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,G4 IV-V,,,0.78,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 c,HD 37124,c,HD 37124,HIP 26381,1,1,3,0,2002,0,885.50000000,1.710000,,,,,207.22516,0.65200,Msini,0.125000,,,<a refstr=WRIGHT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...93W/abstract target=ref>Wright et al. 2011</a>,G4 V,,,0.85,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 d,HD 37124,d,HD 37124,HIP 26381,0,1,3,0,2005,0,2295.00000000,3.190000,,,,,209.76000,0.66000,Msini,0.200000,,,<a refstr=VOGT_ET_AL__2005 href=https://ui.adsabs.harvard.edu/abs/2005ApJ...632..638V/abstract target=ref> Vogt et al. 2005 </a>,G4 IV-V,,,0.78,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 d,HD 37124,d,HD 37124,HIP 26381,0,1,3,0,2005,0,,3.142000,,,,,220.88300,0.69500,Msini,0.297000,,,<a refstr=GOZDZIEWSKI_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006ApJ...645..688G/abstract target=ref> Gozdziewski et al. 2006</a>,,,,0.78,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 d,HD 37124,d,HD 37124,HIP 26381,0,1,3,0,2005,0,1768.00000000,2.671000,,,,,209.44892,0.65900,Msini,0.160000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210511583R/abstract target=ref>Rosenthal et al. 2021</a>,,5698.64,0.95,0.81,4.39,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37124 d,HD 37124,d,HD 37124,HIP 26381,1,1,3,0,2005,0,1862.00000000,2.807000,,,,,221.20968,0.69600,Msini,0.160000,,,<a refstr=WRIGHT_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...730...93W/abstract target=ref>Wright et al. 2011</a>,G4 V,,,0.85,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-5.97486,185.96381,31.6634000,7.6800000,7.4723800
HD 37605 b,HD 37605,b,HD 37605,HIP 26664,0,1,2,0,2004,0,55.01307000,0.280000,,,,,689.69110,2.17000,Msini,0.680000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5340.00,0.95,0.68,4.32,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 b,HD 37605,b,HD 37605,HIP 26664,1,1,2,0,2004,0,55.01292000,0.277000,,,,,854.96270,2.69000,Msini,0.674500,,,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,K0,5329.00,0.91,0.94,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 b,HD 37605,b,HD 37605,HIP 26664,0,1,2,0,2004,0,54.23000000,0.260000,,,,,902.63720,2.84000,Msini,0.737000,,,<a refstr=COCHRAN_ET_AL__2004 href=https://ui.adsabs.harvard.edu/abs/2004ApJ...611L.133C/abstract target=ref> Cochran et al. 2004 </a>,,5475.00,,,4.55,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 b,HD 37605,b,HD 37605,HIP 26664,0,1,2,0,2004,0,55.02700000,0.263000,,,,,759.58000,2.39000,Msini,0.677000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5329.00,0.98,0.92,4.42,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 b,HD 37605,b,HD 37605,HIP 26664,0,1,2,0,2004,0,54.21000000,,,,,,,,,0.734200,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5329.00,0.98,0.92,4.42,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 b,HD 37605,b,HD 37605,HIP 26664,0,1,2,0,2004,0,55.01307000,0.283100,,,,,890.52200,2.80200,Msini,0.676700,,,<a refstr=WANG_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761...46W/abstract target=ref> Wang et al. 2012 </a>,K0 V,5448.00,0.90,1.00,4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 c,HD 37605,c,HD 37605,HIP 26664,0,1,2,0,2012,0,2455.00000000,,,,,,1071.08710,3.37000,Msini,0.000000,,,<a refstr=BRYAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...89B/abstract target=ref>Bryan et al. 2016</a>,,,,1.00,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 c,HD 37605,c,HD 37605,HIP 26664,0,1,2,0,2012,0,2720.00000000,3.814000,,,,,1069.77100,3.36600,Msini,0.013000,,,<a refstr=WANG_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...761...46W/abstract target=ref> Wang et al. 2012 </a>,K0 V,5448.00,0.90,1.00,4.51,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 37605 c,HD 37605,c,HD 37605,HIP 26664,1,1,2,0,2012,0,2720.00000000,3.740000,,,,,1013.87770,3.19000,Msini,0.030000,,,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,K0,5329.00,0.91,0.94,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-12.89566,199.10550,46.7864000,8.6700000,8.4619200
HD 3765 b,HD 3765,b,HD 3765,HIP 3206,1,1,1,0,2021,0,1211.00000000,2.108000,,,,,54.98431,0.17300,Msini,0.298000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5049.80,0.83,0.85,4.53,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-22.64223,120.73677,17.9260000,7.3600000,7.0782700
HD 38283 b,HD 38283,b,HD 38283,HIP 26380,1,1,1,0,2010,0,363.20001000,1.020000,,,,,127.13200,0.40000,Msini,0.410000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5981.00,1.49,1.37,4.23,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-31.15296,284.82220,38.0615000,6.6900000,6.5439200
HD 38283 b,HD 38283,b,HD 38283,HIP 26380,0,1,1,0,2010,0,363.20000000,1.020000,,,,,108.06220,0.34000,Msini,0.410000,,,<a refstr=TINNEY_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011ApJ...732...31T/abstract target=ref> Tinney et al. 2011 </a>,,5998.00,,1.08,4.15,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-31.15296,284.82220,38.0615000,6.6900000,6.5439200
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,1,2,2,0,2000,0,14.30990000,0.115000,,,,,206.58846,0.65000,Msini,0.256000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.98,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,0,2,2,0,2000,0,14.31020000,0.131300,,,,,272.06248,0.85600,Msini,0.244000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5541.00,2.84,0.98,3.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,0,2,2,0,2000,0,14.30944000,0.129400,,,,,253.31051,0.79700,Msini,0.280000,,,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,5541.00,2.56,1.41,3.77,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,0,2,2,0,2000,0,14.30930000,0.131300,,,,,270.80000,0.85200,Msini,0.248000,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5541.00,2.84,0.98,3.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,0,2,2,0,2000,0,14.30980000,0.131000,,,,,266.64813,0.83900,Msini,0.257000,,,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,G4 IV,5697.00,,1.48,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,0,2,2,0,2000,0,14.31014000,0.132900,,,,,278.41768,0.87600,Msini,0.260000,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5624.21,2.86,1.53,3.71,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 b,HD 38529,b,HD 38529,HIP 27253,0,2,2,0,2000,0,14.32000000,0.130000,,,,,244.72910,0.77000,Msini,0.270000,,,<a refstr=FISCHER_ET_AL__2001 href=https://ui.adsabs.harvard.edu/abs/2001ApJ...551.1107F/abstract target=ref> Fischer et al. 2001 </a>,G4 IV,5370.00,2.82,1.39,4.13,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,0,2,2,0,2000,0,2133.30000000,3.736500,,,,,4198.51326,13.21000,Msini,0.354500,,,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5624.21,2.86,1.53,3.71,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,1,2,2,0,2000,0,2127.60566000,3.226000,,,3299.05886,10.38000,3299.05886,10.38000,Mass,0.357000,,,<a refstr=FENG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..262...21F/abstract target=ref>Feng et al. 2022</a>,,,,0.98,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,0,2,2,0,2000,0,2136.10000000,3.640000,,,,,4128.61170,12.99000,Msini,0.340700,,,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,5541.00,2.56,1.41,3.77,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,0,2,2,0,2000,0,2146.10000000,3.720000,,,,,4163.57300,13.10000,Msini,0.355100,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5541.00,2.84,0.98,3.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,0,2,2,0,2000,0,2132.40000000,,,,,,4204.89090,13.23000,Msini,0.342000,,,<a refstr=BRYAN_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...821...89B/abstract target=ref>Bryan et al. 2016</a>,,,,1.34,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,0,2,2,0,2000,0,2140.20000000,3.712000,,,,,4252.39000,13.38000,Msini,0.341000,,,<a refstr=WITTENMYER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009ApJS..182...97W/abstract target=ref> Wittenmyer et al. 2009 </a>,G4 IV,5697.00,,1.48,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38529 c,HD 38529,c,HD 38529,HIP 27253,0,2,2,0,2000,0,2165.00000000,3.740000,,,,,4195.20000,13.20000,Msini,0.350600,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5541.00,2.84,0.98,3.52,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-13.83753,204.31771,42.3538000,5.9284800,5.7479600
HD 38801 b,HD 38801,b,HD 38801,HIP 27384,1,1,1,0,2009,0,685.25000000,1.623000,,,,,3082.31534,9.69800,Msini,0.017000,,,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,,5338.00,2.03,1.21,3.88,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-17.86346,213.26791,91.4349000,8.2600000,8.0339700
HD 38801 b,HD 38801,b,HD 38801,HIP 27384,0,1,1,0,2009,0,696.29999000,1.650000,,,,,3852.09960,12.12000,Msini,0.000000,,,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5277.00,2.38,1.64,3.90,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-17.86346,213.26791,91.4349000,8.2600000,8.0339700
HD 38801 b,HD 38801,b,HD 38801,HIP 27384,0,1,1,0,2009,0,687.14000000,1.660000,,,,,3178.30000,10.00000,Msini,0.057200,,,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,K0,5207.00,2.41,1.29,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-17.86346,213.26791,91.4349000,8.2600000,8.0339700
HD 38801 b,HD 38801,b,HD 38801,HIP 27384,0,1,1,0,2009,0,686.80000000,1.660000,,,,,3219.61790,10.13000,Msini,0.059000,,,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,5207.00,2.41,1.29,3.77,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-17.86346,213.26791,91.4349000,8.2600000,8.0339700
HD 38801 b,HD 38801,b,HD 38801,HIP 27384,0,1,1,0,2009,0,696.30000000,1.700000,,,,,3400.64000,10.70000,Msini,0.000000,,,<a refstr=HARAKAWA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..550H/abstract target=ref> Harakawa et al. 2010 </a>,,5222.00,2.53,1.36,3.84,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,-17.86346,213.26791,91.4349000,8.2600000,8.0339700
